Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day,Week,Target
0,83.59,2.64,211.0264684,8.099,1970,1,1,1,437893.76
0,49.73,3.996,190.6851712,8.567,1970,1,1,1,2376022.26
0,42.38,3.435,128.6160645,7.47,1970,1,1,1,1807545.43
0,54.2,3.813,129.8268333,12.89,1970,1,1,1,970641.34
0,70.33,3.473,214.2521573,8.028,1970,1,1,1,1357036.1
0,69.44,3.371,129.6060667,10.641,1970,1,1,1,871847.85
0,47.41,3.567,129.7936774,6.078,1970,1,1,1,306336.07
0,100.14,2.971,126.1498065,9.495,1970,1,1,1,280937.84
0,69.21,3.814,221.255812,6.891,1970,1,1,1,433744.83
0,97.6,3.723,130.683,7.147,1970,1,1,1,287033.64
0,89.05,2.692,211.2951413,8.099,1970,1,1,1,1895601.05
0,50.82,3.157,221.3088023,6.132,1970,1,1,1,1395339.71
0,48.85,3.793,131.0375484,5.621,1970,1,1,1,320021.1
0,42.06,3.016,215.1729926,6.262,1970,1,1,1,822668.23
0,58.65,3.997,215.7367162,7.28,1970,1,1,1,2008350.58
0,59.9,2.689,213.4785503,7.007,1970,1,1,1,1505442.15
0,42.72,3.016,211.4864691,8.028,1970,1,1,1,439132.62
0,85.56,3.404,220.6319358,6.623,1970,1,1,1,304989.97
0,58.48,4.095,134.593,8.975,1970,1,1,1,993172.98
0,81.51,3.393,221.4009901,6.891,1970,1,1,1,727049.04
0,71.27,3.743,215.2918561,7.682,1970,1,1,1,1559889.0
0,80.7,2.668,212.0142605,6.465,1970,1,1,1,296641.91
1,60.14,3.236,218.4676211,7.866,1970,1,1,1,2033320.66
0,92.32,3.638,215.2593211,7.852,1970,1,1,1,412224.67
0,83.21,3.476,130.7561613,4.077,1970,1,1,1,2193367.69
0,43.93,3.158,218.9618456,7.866,1970,1,1,1,1799682.38
0,95.61,3.723,130.683,10.926,1970,1,1,1,416036.75
0,68.84,3.693,197.785577,8.09,1970,1,1,1,704335.41
0,74.86,4.004,135.9639355,7.806,1970,1,1,1,1298775.8
0,81.78,3.346,221.4411622,6.891,1970,1,1,1,1394065.76
0,64.96,3.688,225.2842514,5.679,1970,1,1,1,920128.89
0,61.86,3.744,136.5150968,7.866,1970,1,1,1,1318905.53
0,63.27,2.719,210.4798874,8.2,1970,1,1,1,2066187.72
0,24.46,3.413,136.5883871,4.42,1970,1,1,1,1601585.7
0,88.95,3.523,219.3189965,6.404,1970,1,1,1,542663.53
0,52.21,3.268,219.6258417,7.057,1970,1,1,1,651178.2
1,37.86,3.826,141.1199827,8.009,1970,1,1,1,1651605.35
0,24.36,3.12,128.13,6.866,1970,1,1,1,767256.53
0,71.17,2.715,204.7583566,7.527,1970,1,1,1,685700.08
1,41.92,3.186,132.8369333,8.275,1970,1,1,1,1779276.51
0,45.26,3.03,132.9172,9.331,1970,1,1,1,1045722.37
0,94.61,3.74,129.2832581,13.503,1970,1,1,1,1017593.47
0,83.68,3.595,130.683,5.407,1970,1,1,1,336479.49
0,70.59,3.556,130.7012903,5.936,1970,1,1,1,944698.7
0,36.64,3.2,132.7566667,8.067,1970,1,1,1,1615987.96
0,40.65,4.025,137.868,4.125,1970,1,1,1,857811.17
0,91.59,3.663,129.2832581,8.257,1970,1,1,1,1728399.07
0,58.95,3.541,210.4027602,7.082,1970,1,1,1,646915.47
0,32.44,2.909,135.4657781,8.237,1970,1,1,1,1945070.33
0,35.21,2.842,126.8794839,7.61,1970,1,1,1,278646.35
0,54.94,2.819,126.114,6.635,1970,1,1,1,877996.27
0,48.71,3.72,185.3636656,8.521,1970,1,1,1,2037798.88
0,72.73,2.805,204.8533784,7.527,1970,1,1,1,686072.39
0,61.79,3.815,131.0756667,5.621,1970,1,1,1,2041918.74
0,51.72,3.674,128.26475,14.021,1970,1,1,1,405429.43
0,77.47,3.829,208.6564699,7.274,1970,1,1,1,1858440.92
0,72.62,3.99,129.0756774,8.494,1970,1,1,1,524559.95
0,68.52,3.874,138.2814516,8.535,1970,1,1,1,1145840.91
1,46.28,3.536,136.4788,9.357,1970,1,1,1,913165.19
0,60.72,3.091,126.7934,9.265,1970,1,1,1,253050.1
0,75.13,3.688,225.2351496,6.664,1970,1,1,1,1300147.07
0,69.03,3.891,221.1484028,6.891,1970,1,1,1,428784.7
0,22.5,3.266,195.9841685,6.232,1970,1,1,1,679481.9
0,91.63,3.638,219.1929854,6.404,1970,1,1,1,520284.79
0,69.06,2.699,189.6125456,7.335,1970,1,1,1,1179788.38
0,81.13,2.759,210.5552301,8.2,1970,1,1,1,1957113.89
0,78.3,3.452,221.7494839,7.143,1970,1,1,1,1697230.96
0,70.44,3.827,129.6938,12.89,1970,1,1,1,951244.66
1,19.05,3.177,132.8150323,5.287,1970,1,1,1,1169773.85
0,63.32,3.898,135.9639355,7.767,1970,1,1,1,1005360.5
0,60.82,4.288,130.8966452,7.603,1970,1,1,1,246970.97
1,36.39,3.022,212.9367046,7.742,1970,1,1,1,1649614.93
0,64.28,4.254,131.108,11.627,1970,1,1,1,435790.74
0,51.0,3.477,130.244,7.545,1970,1,1,1,1711562.73
0,53.04,3.892,185.6684673,8.521,1970,1,1,1,2256461.39
0,60.13,2.7,189.422658,7.363,1970,1,1,1,1305068.1
0,45.62,3.548,195.1789994,6.759,1970,1,1,1,1214944.29
0,61.04,2.972,132.4357419,8.185,1970,1,1,1,619337.29
0,59.12,3.701,129.8459667,8.01,1970,1,1,1,220060.35
0,80.89,3.501,213.1719747,9.575,1970,1,1,1,605078.62
0,73.21,2.796,136.5249182,8.433,1970,1,1,1,1017045.44
0,75.14,2.716,210.6736944,8.476,1970,1,1,1,1294769.08
0,47.28,4.098,137.7261935,8.659,1970,1,1,1,1230106.13
0,80.88,4.132,131.0756667,6.943,1970,1,1,1,593162.53
0,77.75,2.771,204.4812188,7.527,1970,1,1,1,1900535.9
0,39.3,3.936,197.7227385,8.09,1970,1,1,1,457340.06
0,81.06,3.043,126.114,14.099,1970,1,1,1,956211.2
0,73.25,3.763,214.026217,8.3,1970,1,1,1,414986.54
0,76.73,3.92,214.6899778,8.3,1970,1,1,1,395316.65
0,46.87,3.72,138.0638929,8.512,1970,1,1,1,813352.41
0,43.15,3.312,127.3009355,14.021,1970,1,1,1,356138.79
0,86.42,3.966,131.043,7.147,1970,1,1,1,242813.51
0,83.32,2.608,214.5564968,7.346,1970,1,1,1,352864.49
0,10.91,3.243,133.1059677,5.114,1970,1,1,1,1083657.61
0,48.63,3.981,134.2784667,7.658,1970,1,1,1,607691.36
0,53.63,4.078,134.5143667,9.966,1970,1,1,1,534372.53
0,36.07,2.778,191.0303376,9.137,1970,1,1,1,1557776.1
0,49.63,2.704,126.6042857,8.623,1970,1,1,1,1894324.09
0,56.58,2.787,126.3805667,9.593,1970,1,1,1,859922.19
0,65.93,3.787,221.2864126,7.348,1970,1,1,1,1511068.07
0,79.72,3.501,222.3343277,5.801,1970,1,1,1,359867.8
0,87.67,3.523,219.0866908,7.567,1970,1,1,1,366367.55
0,60.04,3.882,216.1515902,7.293,1970,1,1,1,2031650.55
0,49.96,2.771,215.4372854,6.56,1970,1,1,1,519823.3
0,46.0,3.294,129.8268333,10.148,1970,1,1,1,947552.44
0,68.91,3.667,138.1962667,8.15,1970,1,1,1,624099.48
0,83.12,3.087,126.1019355,14.18,1970,1,1,1,377096.55
0,42.87,2.971,210.2379731,8.395,1970,1,1,1,410497.73
0,50.43,2.708,211.265543,8.163,1970,1,1,1,1338716.37
0,28.06,3.751,137.3411034,7.467,1970,1,1,1,917924.47
0,32.56,3.193,132.8823226,10.256,1970,1,1,1,455952.18
0,89.16,3.48,214.9296249,7.852,1970,1,1,1,734099.4
0,63.39,3.734,220.8498468,7.057,1970,1,1,1,413617.45
0,82.06,3.526,214.7934111,8.177,1970,1,1,1,513341.94
0,28.6,2.973,191.5731924,6.614,1970,1,1,1,462888.13
0,38.04,3.532,192.3418571,6.339,1970,1,1,1,439276.5
0,45.66,2.514,210.0451024,8.554,1970,1,1,1,510382.5
0,27.64,3.08,130.1575161,6.403,1970,1,1,1,1198104.22
0,81.69,3.509,130.7561613,5.765,1970,1,1,1,2041019.92
0,74.39,3.506,222.1136566,6.228,1970,1,1,1,534738.43
0,35.78,3.274,184.1625632,8.549,1970,1,1,1,1875708.88
0,55.31,2.869,210.1787224,8.476,1970,1,1,1,1842172.46
0,38.77,3.624,137.8478929,8.458,1970,1,1,1,933528.39
0,35.59,2.819,126.6050645,6.548,1970,1,1,1,793097.64
0,41.36,2.59,126.5522857,8.623,1970,1,1,1,1925728.84
0,74.86,2.835,209.1215867,8.464,1970,1,1,1,1355704.21
0,95.91,3.811,130.7561613,10.926,1970,1,1,1,1269113.41
0,75.48,3.08,126.3266774,9.003,1970,1,1,1,559285.35
0,91.45,3.001,126.2346,9.265,1970,1,1,1,224294.39
0,62.57,2.77,132.6932258,5.326,1970,1,1,1,922328.02
0,57.2,3.988,138.3303119,8.252,1970,1,1,1,926133.8
0,45.0,3.261,219.5328198,7.057,1970,1,1,1,447023.91
0,38.65,3.433,184.3879911,8.549,1970,1,1,1,2041215.61
0,52.47,2.732,211.5718925,6.566,1970,1,1,1,273282.97
0,83.58,3.638,221.9415576,6.565,1970,1,1,1,439132.5
0,41.14,2.514,211.8471283,6.566,1970,1,1,1,303447.57
0,77.39,3.899,214.6899778,8.3,1970,1,1,1,1325022.77
0,69.17,3.742,186.8024,8.625,1970,1,1,1,1864637.89
0,56.67,4.101,134.6803871,4.781,1970,1,1,1,1337617.55
0,49.97,2.886,211.0646599,8.163,1970,1,1,1,3436007.68
0,33.94,3.389,129.8459667,6.392,1970,1,1,1,2051315.66
0,83.59,2.64,211.0264684,8.099,1970,1,1,1,715876.27
0,74.83,3.554,193.9110133,8.622,1970,1,1,1,1201694.14
0,59.66,3.545,198.1001057,7.872,1970,1,1,1,642450.4
0,46.14,2.931,182.9916129,8.724,1970,1,1,1,765648.93
0,77.82,3.666,224.6029706,5.668,1970,1,1,1,1369131.46
0,54.47,4.0,192.3272654,8.667,1970,1,1,1,1639585.61
0,72.99,3.698,138.1735806,9.419,1970,1,1,1,504754.74
0,49.04,2.96,135.6682247,8.237,1970,1,1,1,1700627.97
0,55.23,2.878,132.7633548,10.524,1970,1,1,1,483011.69
0,46.9,2.957,135.7464988,8.058,1970,1,1,1,2053952.97
0,48.1,3.157,219.355063,7.057,1970,1,1,1,1401232.52
0,55.5,2.771,210.65429,8.476,1970,1,1,1,1370659.54
0,73.7,3.915,135.7837419,7.806,1970,1,1,1,1391580.41
1,46.52,3.409,219.9049073,7.057,1970,1,1,1,451365.99
0,68.08,3.809,140.2735,8.023,1970,1,1,1,937420.65
0,36.74,3.501,136.4909333,7.598,1970,1,1,1,1012498.49
0,42.95,3.245,206.3694701,7.343,1970,1,1,1,2258616.24
0,84.93,3.524,213.9324122,8.177,1970,1,1,1,1429829.36
0,64.53,3.834,214.9567044,7.28,1970,1,1,1,756527.64
0,52.33,2.886,211.4051222,7.838,1970,1,1,1,2387950.2
0,70.92,3.645,140.381,8.684,1970,1,1,1,749676.95
0,23.4,3.191,196.9565303,6.162,1970,1,1,1,464189.09
0,19.61,3.402,133.1059677,7.771,1970,1,1,1,481119.6
0,56.79,3.583,136.5150968,4.42,1970,1,1,1,1257778.34
0,41.93,2.86,126.7934,10.21,1970,1,1,1,1086661.02
0,83.07,4.088,131.1266667,7.396,1970,1,1,1,249798.75
0,67.73,3.053,212.2912786,8.395,1970,1,1,1,380279.44
0,74.49,3.807,207.2581929,10.581,1970,1,1,1,638280.67
0,70.33,3.473,214.2521573,8.028,1970,1,1,1,431754.01
0,57.16,3.669,220.6974332,7.057,1970,1,1,1,1439034.86
0,81.93,4.125,131.0103333,7.17,1970,1,1,1,1671857.57
0,67.43,3.916,135.4468,7.806,1970,1,1,1,674669.16
0,33.0,3.101,191.9647167,8.818,1970,1,1,1,1054754.67
0,76.08,3.538,138.2296333,8.535,1970,1,1,1,1158247.31
0,70.5,4.301,131.1930968,6.943,1970,1,1,1,1744349.05
0,84.45,3.589,130.7012903,7.17,1970,1,1,1,1869967.03
0,67.87,3.948,191.69985,8.684,1970,1,1,1,702238.27
0,14.44,3.331,195.8742575,6.232,1970,1,1,1,574798.86
0,55.89,2.776,189.467827,8.963,1970,1,1,1,1143819.35
0,57.07,4.211,134.593,7.658,1970,1,1,1,630482.91
0,76.8,3.145,126.2085484,9.849,1970,1,1,1,331173.51
0,70.93,4.202,129.089,13.736,1970,1,1,1,1253316.3
0,65.35,2.633,215.290437,6.56,1970,1,1,1,505069.21
1,34.95,3.07,132.8369333,5.287,1970,1,1,1,2072685.05
1,67.11,2.837,132.7564516,8.117,1970,1,1,1,1474498.59
0,60.38,2.958,203.8770235,7.856,1970,1,1,1,1893736.9
0,41.04,3.286,129.8167097,10.148,1970,1,1,1,991570.02
1,28.22,2.83,126.6692667,7.795,1970,1,1,1,2766400.05
0,24.5,2.98,127.1917742,10.398,1970,1,1,1,900646.94
0,70.61,3.629,142.1606464,7.671,1970,1,1,1,1112449.3
0,70.24,2.78,213.6716815,7.343,1970,1,1,1,361248.39
1,38.49,2.548,210.8979935,8.324,1970,1,1,1,2137809.5
0,72.49,2.642,214.4729952,6.315,1970,1,1,1,845289.77
0,41.76,3.625,184.9943679,8.549,1970,1,1,1,1879451.23
0,83.51,2.668,211.1120018,8.2,1970,1,1,1,1377092.33
0,64.95,3.109,126.5621,14.099,1970,1,1,1,1268240.66
0,63.71,3.787,222.8930835,6.132,1970,1,1,1,1495143.62
0,65.36,3.545,193.5120367,6.338,1970,1,1,1,581758.22
0,44.88,2.75,189.6901012,8.963,1970,1,1,1,1095889.22
0,65.19,2.77,211.1738835,6.465,1970,1,1,1,328020.49
0,81.79,2.624,211.2552578,8.099,1970,1,1,1,1724557.22
1,53.25,3.622,129.8364,12.89,1970,1,1,1,1591920.42
0,41.76,3.065,132.9783226,8.275,1970,1,1,1,1312877.01
0,69.99,3.006,132.3648387,8.185,1970,1,1,1,693192.5
0,31.53,2.666,126.4420645,8.316,1970,1,1,1,1967220.53
0,88.37,3.049,126.064,9.199,1970,1,1,1,583079.97
0,40.65,3.489,129.8268333,6.078,1970,1,1,1,310531.04
0,36.51,3.372,192.058484,8.818,1970,1,1,1,1101458.21
0,62.21,2.728,210.7667944,8.476,1970,1,1,1,1291398.71
0,63.89,3.308,219.7897137,6.551,1970,1,1,1,1524390.07
1,36.37,3.424,195.7704,6.759,1970,1,1,1,1906713.35
0,51.17,3.041,126.7313333,9.003,1970,1,1,1,500250.8
0,59.57,4.151,138.8256,7.992,1970,1,1,1,573498.64
0,73.25,3.743,214.026217,8.3,1970,1,1,1,543775.87
0,71.64,3.285,216.6958311,7.441,1970,1,1,1,417528.26
0,63.99,2.82,126.1843871,9.593,1970,1,1,1,913616.32
0,39.93,3.617,213.0236225,6.961,1970,1,1,1,2203523.2
0,66.19,2.732,190.2948237,7.335,1970,1,1,1,1353838.39
0,84.4,3.355,220.085696,7.567,1970,1,1,1,1190515.83
0,50.11,2.925,126.6042857,13.975,1970,1,1,1,985594.23
0,69.57,3.807,214.825578,7.28,1970,1,1,1,2045061.22
0,30.55,3.229,182.9193368,8.549,1970,1,1,1,1743188.87
1,27.7,2.829,191.2557002,9.137,1970,1,1,1,955463.84
0,92.13,3.595,130.737871,7.147,1970,1,1,1,258533.12
0,78.69,3.81,219.0236099,7.574,1970,1,1,1,367405.4
0,57.06,2.732,214.3241011,7.368,1970,1,1,1,359949.27
0,59.81,3.765,198.358523,6.432,1970,1,1,1,1276609.36
0,20.79,3.173,196.1713893,6.232,1970,1,1,1,950691.96
0,77.99,4.193,131.1266667,11.627,1970,1,1,1,1004252.38
0,89.8,3.803,129.1846452,8.257,1970,1,1,1,572603.33
0,34.48,3.47,136.5030667,4.42,1970,1,1,1,1158708.98
0,70.41,3.483,130.9592258,9.575,1970,1,1,1,977062.44
0,84.51,4.11,131.0983226,11.627,1970,1,1,1,1213310.45
0,81.22,3.966,131.043,10.926,1970,1,1,1,398468.08
0,50.79,3.29,219.7188636,7.057,1970,1,1,1,433037.66
1,70.38,2.699,136.6212085,8.861,1970,1,1,1,961685.98
0,84.83,4.103,130.8896774,11.627,1970,1,1,1,448110.25
0,83.49,2.64,211.0264684,8.099,1970,1,1,1,1804246.16
0,40.59,3.75,199.1481963,5.847,1970,1,1,1,577198.97
1,44.61,3.07,136.6895714,8.572,1970,1,1,1,1564502.26
0,77.56,3.57,197.9792136,7.872,1970,1,1,1,1144901.52
0,54.12,2.845,126.3266774,7.795,1970,1,1,1,1851431.06
0,90.78,3.811,130.7561613,7.17,1970,1,1,1,576620.31
0,76.1,3.837,214.3580974,8.3,1970,1,1,1,340708.78
0,36.99,3.433,137.5017028,8.549,1970,1,1,1,850448.54
0,87.36,2.664,213.1291427,6.973,1970,1,1,1,1539930.5
0,50.79,3.29,219.7188636,7.057,1970,1,1,1,611258.71
0,49.01,3.157,219.7142581,7.348,1970,1,1,1,1550369.92
0,78.37,2.715,182.6042922,8.743,1970,1,1,1,2182563.66
0,52.76,3.752,129.0490323,7.193,1970,1,1,1,1935593.87
1,72.61,2.574,126.1145806,9.816,1970,1,1,1,932240.96
0,52.7,3.459,213.7646401,8.028,1970,1,1,1,1879107.31
0,78.68,3.646,197.8322195,7.872,1970,1,1,1,1214183.97
0,54.89,3.804,197.5886046,6.547,1970,1,1,1,1424500.47
0,48.07,3.657,130.244,12.187,1970,1,1,1,865467.86
0,57.1,2.667,211.037551,8.324,1970,1,1,1,712312.89
0,55.06,3.764,197.6218954,8.09,1970,1,1,1,598495.02
0,55.63,2.718,132.7619333,5.326,1970,1,1,1,844373.31
0,79.75,2.806,132.5461333,9.342,1970,1,1,1,1171391.41
0,85.63,3.55,214.1083654,8.177,1970,1,1,1,385631.48
0,82.95,3.789,129.5183333,13.503,1970,1,1,1,394665.28
0,49.4,4.098,141.6990864,8.009,1970,1,1,1,1615494.14
0,58.59,3.605,128.8238065,10.581,1970,1,1,1,975479.83
0,48.62,3.03,132.9172,10.524,1970,1,1,1,508174.55
0,53.91,2.902,135.8721667,9.051,1970,1,1,1,1110827.48
0,62.74,3.951,214.4771081,7.139,1970,1,1,1,2163510.89
0,46.56,3.305,128.26475,6.51,1970,1,1,1,2103455.75
0,64.02,3.742,209.1893892,7.274,1970,1,1,1,1979009.46
0,67.24,3.613,197.8788621,6.432,1970,1,1,1,1332594.07
0,69.88,3.845,212.8142212,9.653,1970,1,1,1,623258.4
0,52.75,3.51,219.1148297,7.244,1970,1,1,1,1511041.69
0,58.8,3.308,221.8803923,6.054,1970,1,1,1,542414.27
0,73.02,3.925,214.465412,8.3,1970,1,1,1,376183.44
0,33.4,3.191,196.9565303,8.256,1970,1,1,1,1153332.89
0,46.7,2.561,211.8771468,6.566,1970,1,1,1,270281.63
0,62.63,3.583,140.4784194,7.706,1970,1,1,1,944337.32
0,52.39,3.51,223.9170153,6.833,1970,1,1,1,475591.08
0,73.95,3.934,220.1204125,6.989,1970,1,1,1,331026.11
0,32.43,3.638,207.8823043,7.287,1970,1,1,1,1927993.09
0,73.67,3.742,214.5513278,7.139,1970,1,1,1,2143126.59
0,80.06,4.277,130.9592258,7.382,1970,1,1,1,1767471.48
0,81.28,3.786,214.2408462,8.3,1970,1,1,1,348655.2
0,76.47,3.646,130.8853548,4.077,1970,1,1,1,2081181.35
0,48.45,3.049,132.8170968,8.067,1970,1,1,1,1357154.71
1,72.81,4.076,138.4729355,8.953,1970,1,1,1,1477134.75
0,40.29,3.991,138.0332,7.489,1970,1,1,1,946573.29
0,53.59,3.398,128.13,8.744,1970,1,1,1,1967996.71
0,25.55,3.523,136.753,7.467,1970,1,1,1,836305.65
0,71.73,3.509,198.0795651,6.432,1970,1,1,1,1504545.94
0,69.39,3.622,213.8116658,8.3,1970,1,1,1,543703.16
0,63.39,3.683,138.1295333,4.125,1970,1,1,1,977950.28
0,74.54,2.942,132.6141935,8.117,1970,1,1,1,1442819.28
0,63.82,3.488,217.9563371,6.416,1970,1,1,1,515226.11
0,75.37,2.771,204.4812188,7.527,1970,1,1,1,665290.93
0,60.97,2.805,132.4733333,5.435,1970,1,1,1,973105.3
0,77.15,2.624,215.1378313,6.442,1970,1,1,1,452905.22
0,64.36,4.294,130.9670968,12.187,1970,1,1,1,408679.36
0,63.6,3.648,129.5183333,6.56,1970,1,1,1,307409.13
0,46.54,3.112,218.9995495,7.441,1970,1,1,1,2026176.14
0,27.81,3.193,132.8823226,5.114,1970,1,1,1,1122034.48
0,83.51,2.668,211.1120018,8.2,1970,1,1,1,784305.55
0,80.62,3.526,215.6944378,7.852,1970,1,1,1,382914.66
0,73.02,3.907,214.465412,8.3,1970,1,1,1,533564.42
0,56.53,3.969,142.8633629,8.665,1970,1,1,1,829284.67
0,34.9,2.846,126.9835806,7.795,1970,1,1,1,3595903.2
0,49.38,3.51,211.916835,9.653,1970,1,1,1,660632.05
0,34.23,3.23,128.26475,7.224,1970,1,1,1,293984.54
0,49.09,3.042,132.0644333,8.185,1970,1,1,1,570791.11
1,64.52,2.735,211.7484333,7.838,1970,1,1,1,1955624.11
0,79.17,2.624,210.3664469,8.36,1970,1,1,1,494265.48
0,87.24,3.534,214.4239935,8.177,1970,1,1,1,373267.58
0,48.79,3.697,192.9034759,8.595,1970,1,1,1,610991.35
0,84.49,3.648,216.5840732,6.855,1970,1,1,1,1598643.65
0,62.67,2.759,190.6738241,7.508,1970,1,1,1,1109216.35
0,69.57,2.77,213.9120595,7.343,1970,1,1,1,1470308.32
0,69.52,3.506,227.2328068,4.954,1970,1,1,1,549731.49
0,81.1,2.654,126.1266,7.896,1970,1,1,1,1846651.95
0,51.29,2.886,211.0646599,8.163,1970,1,1,1,519354.88
0,30.59,3.141,182.54459,8.724,1970,1,1,1,3818686.45
0,39.0,3.751,141.3007857,7.503,1970,1,1,1,912958.95
0,47.74,2.85,181.8657537,8.899,1970,1,1,1,2495630.51
0,78.32,3.12,126.1843871,9.524,1970,1,1,1,1847613.58
0,30.1,3.286,196.9631599,8.256,1970,1,1,1,579166.5
0,53.68,3.951,142.0177929,8.876,1970,1,1,1,772036.6
0,77.99,3.533,129.3259355,5.644,1970,1,1,1,2078420.31
0,71.06,3.127,126.2898,9.524,1970,1,1,1,582846.22
0,39.93,2.878,132.7633548,8.149,1970,1,1,1,937956.89
0,86.03,4.127,131.0287742,7.382,1970,1,1,1,535764.58
0,52.43,2.699,126.4912903,10.21,1970,1,1,1,972292.31
0,66.23,3.473,129.5183333,10.641,1970,1,1,1,902852.73
0,75.04,3.899,215.6124735,7.931,1970,1,1,1,424614.59
0,50.27,2.982,203.6133915,7.856,1970,1,1,1,698073.95
0,44.34,2.938,132.9245806,10.524,1970,1,1,1,521002.97
1,60.98,3.809,136.2745806,7.767,1970,1,1,1,1069710.97
0,45.41,3.016,212.3800012,6.634,1970,1,1,1,275313.34
0,85.55,3.571,221.6751459,6.565,1970,1,1,1,423351.15
0,26.21,3.129,196.9499007,6.162,1970,1,1,1,495720.3
0,46.2,3.66,130.2792258,12.187,1970,1,1,1,405215.91
0,74.14,3.688,221.3632212,6.891,1970,1,1,1,649945.54
0,40.65,2.681,126.5782857,8.316,1970,1,1,1,1939980.43
0,37.44,3.848,213.8711137,6.961,1970,1,1,1,643711.53
1,28.49,3.177,136.665265,8.572,1970,1,1,1,774262.28
0,44.69,3.407,128.5121935,7.47,1970,1,1,1,1852443.78
0,49.38,3.29,223.8060527,5.667,1970,1,1,1,482451.21
0,84.76,3.595,130.737871,7.17,1970,1,1,1,1939440.09
0,91.56,3.682,215.1363819,7.852,1970,1,1,1,1308122.15
0,76.53,2.64,126.0854516,7.372,1970,1,1,1,1907638.58
0,49.47,2.962,126.4420645,13.975,1970,1,1,1,1100046.37
0,83.51,3.618,129.0432,5.946,1970,1,1,1,2141210.62
0,40.2,2.766,189.575127,7.363,1970,1,1,1,1063960.11
0,34.8,2.934,127.4404839,7.47,1970,1,1,1,1770177.37
0,69.74,3.109,126.5621,9.524,1970,1,1,1,1826241.44
0,70.15,3.698,138.1735806,4.156,1970,1,1,1,1068346.76
0,49.69,3.719,140.4111613,7.906,1970,1,1,1,1800728.07
0,33.96,2.782,126.6066452,6.548,1970,1,1,1,752034.52
0,79.83,2.705,209.9398091,8.464,1970,1,1,1,1512207.95
0,57.94,2.961,132.2230323,5.435,1970,1,1,1,1327424.28
0,68.74,3.065,216.8780275,7.551,1970,1,1,1,1323999.36
0,83.75,2.668,215.0187191,6.384,1970,1,1,1,522715.68
0,68.88,3.006,132.3648387,8.185,1970,1,1,1,1519013.49
1,62.96,2.735,211.4062867,8.163,1970,1,1,1,1245628.61
0,83.86,2.623,209.8630532,8.36,1970,1,1,1,1339811.68
0,66.61,3.617,226.9662325,4.954,1970,1,1,1,606755.3
0,74.47,3.646,197.8322195,6.432,1970,1,1,1,1456300.89
0,54.2,3.813,129.8268333,12.89,1970,1,1,1,392003.13
0,63.29,3.459,217.4653683,7.551,1970,1,1,1,1314557.31
1,33.82,3.826,137.1666774,8.659,1970,1,1,1,1403460.87
0,41.5,4.021,137.5066897,8.659,1970,1,1,1,1325835.7
0,54.73,2.776,132.7516667,9.331,1970,1,1,1,1107432.71
0,24.91,2.586,189.6018023,9.014,1970,1,1,1,496083.24
0,23.82,2.996,127.7195806,10.398,1970,1,1,1,971932.87
0,77.72,3.62,221.8083518,6.565,1970,1,1,1,1379783.21
0,71.24,3.274,218.9109844,6.551,1970,1,1,1,1386520.99
0,40.93,3.046,182.6676154,8.724,1970,1,1,1,879244.9
0,54.43,3.36,223.9006766,5.667,1970,1,1,1,549967.89
0,78.32,3.12,126.1843871,9.524,1970,1,1,1,504403.16
0,36.0,3.611,136.5335161,8.454,1970,1,1,1,1624994.43
0,76.86,3.786,215.1544822,7.931,1970,1,1,1,744389.81
0,67.41,3.727,129.7936774,12.89,1970,1,1,1,378539.17
0,63.5,3.297,216.7217373,7.716,1970,1,1,1,501268.78
0,28.17,3.038,196.8262786,6.162,1970,1,1,1,453979.19
0,73.96,3.749,225.2288314,5.679,1970,1,1,1,937232.09
0,76.17,3.732,138.2331935,8.193,1970,1,1,1,1317672.92
0,91.52,3.684,219.1349201,6.404,1970,1,1,1,554879.67
0,77.16,2.806,132.5461333,5.326,1970,1,1,1,1417535.78
0,43.6,4.023,137.9781333,7.489,1970,1,1,1,911969.0
0,27.86,3.633,137.0632581,4.261,1970,1,1,1,979552.34
0,85.61,2.623,210.7577954,8.099,1970,1,1,1,755098.41
0,51.49,3.854,197.5971285,8.09,1970,1,1,1,1270577.01
0,29.76,3.15,136.597273,8.572,1970,1,1,1,1962445.04
0,61.71,3.962,138.3303119,8.512,1970,1,1,1,811824.06
0,50.13,3.159,218.8217928,7.441,1970,1,1,1,2432736.52
0,77.84,2.783,182.2604411,8.743,1970,1,1,1,723708.99
0,37.78,3.571,136.4666667,7.598,1970,1,1,1,946091.79
0,70.31,2.755,136.557015,8.861,1970,1,1,1,917693.06
0,70.04,3.798,214.5499425,7.139,1970,1,1,1,2114989.0
1,62.78,3.236,220.0417412,6.551,1970,1,1,1,2249811.55
0,44.42,2.948,126.2898,8.107,1970,1,1,1,2005478.46
0,56.09,3.917,138.7281613,8.243,1970,1,1,1,1127516.25
0,85.72,3.594,214.7441108,7.931,1970,1,1,1,1375962.46
0,90.11,3.554,215.3229307,7.852,1970,1,1,1,414450.61
0,67.4,3.065,216.8780275,7.551,1970,1,1,1,397211.19
0,33.15,3.038,196.8262786,6.589,1970,1,1,1,1079398.81
0,61.11,3.788,130.9592258,5.621,1970,1,1,1,323410.94
0,52.1,3.901,197.780931,8.09,1970,1,1,1,1171834.47
0,91.8,2.971,126.1498065,9.199,1970,1,1,1,1828052.47
